Post_id,Label,Post
3440,3,I love it nice Phone thanks Team
3441,4,"Sir Mera name biswajit adhikary,sir may 35.34.37 date Mai Lenovo k8 note liye the lekin mobile box me headphone nehi the ,too app ke paas reguest hai app muje headphone poucha dey"
3442,3,Seven months been using this phone... Awesome product. Only thing missing is the earphones... Thats would be add on..
3443,1,@HeavensWay_ 2nd and last time I'll ever call you that faggot
3444,1,@HeelsOverSneaks smh. U so retarded. Lol
3445,1,"@HeilSidious @BreezByYa LOL that Caitlyn.. ""Can't carry 3 retards"""
3446,1,@HeilSidious @DevilGrimz So can we just let this faggot in already before he cries himself to sleep
3447,1,@HeilSidious @dyldobaggenss whatta you fags doin?
3448,1,@HeilSidious Ass Oreos and his name is Thad Castle.
3449,0,"@HeilSidious Sion is a faggot. Very meh ganks pre-6 and post-6 his ganks are still pretty meh he's just a tank, nothing special imo Mao +"
3450,1,@HeilSidious hmu when you're good to go bitch
3452,2,"@Helgasfishtales omg! I don't even know where kimlau sq is...I would been like,""look a bird!"" then ran for the hills! Lol"
3453,1,@Hendrixoxo bitch why did you not fav or retweet this
3454,2,@Hendrixoxo lemme guess you wore the hilly hicks sweats/leggings &#128514;&#128514;&#127874;&#127856;&#128079;&#127825;
3455,1,@Hendrixoxo wtf hoe answer my question
3456,0,@Herfarm @SteveWorks4You @TheDemocrats your low info redneck dumbasses vote for these corporate shills that idiots like you believe #dummies
3457,0,@Herfarm Move out of our country teabaggers!
3458,4,Waste of moneyI purchased this mobile for its duel camera.But it's only one rear camera is working & it's quality is very poor equal to Samsung' s 5 MP CameraI want to return this product but they says its non returnablepls pls pls don't buy
3459,4,Don't buy this product lots of network issue very low quality also don't buy any product from Amazon as it is not having any return policy no support from Amazon customer support after several reminders Snapdeal & Flipkart are best in all support of any product
3460,4,"This is the worst mobile phone I have bought in my life (Lenovo k8 Note).I recommend not to buy this product.I bought this phone on 24th August 2437, this phone is having a heating issue if you use mobile data and while playing games, heavy weight. Gud thing is the camera quality.I faced a problem with the battery performance. It takes 6 - 7 hours for charging 84% battery. I approach Lenovo service center, they are not able to resolve this issue, last 3 days my phone is with the service center. I tried Amazon for the replacement thay are also not supporting since it this more than 34 days of purchase date.I also heard from my friend this model is having more defects the feedback he got from service center. PLEASE DO NOT BUY THIS PRODUCT."
3461,3,Front camera super...Heating problem
3462,3,Loved this phone my first experience with Lenovo which is much better than expectations. User interface is very easy.
3463,4,"Friend don't upgrade it to orio os otherwise you can face some serious problem s as heating, battery drain, not fast charge, network fluctuate, OTG not supported"
3464,3,Camera quality is average not good
3465,3,Excellent phone. Smooth performance.Killer audio.Turbo power also excellent.Full charge in 3hr 34min.
3466,3,"Earphone, tempered glass not include in the box, otherwise this phone is very good"
3467,4,After system update mobile heatup and battery backup 4 hours. android consume most of the battery. raised complaint to lenovo but they said we tried to release update but when and how much time don't know. my mi phone battery power 3444 and its 4444 but mi giving fullday and its drain 4 hours. before buy check lenovo side and see lots of comapints about phone. plz don't buy this phone.
3468,4,Functions not familiar....every time issues to connect internet ..... shortcut functions we can't changed..... Rear camera 5 & 33 mp but not good....lenovo given Dolby system..but sound quality poor than other companies mobiles..... Dolby system not good
3469,3,Phone is good.but charge is not good
3470,4,Bad perfamenc it is always struggled automatically switched off
3471,4,"waste product. Notification light doesn't work for Missed call, WhatsApp messages, network signal is very feeble, SIM gets disconnected frequently. don't buy pls."
3472,3,Worth the price.
3473,1,@HonchoPikasoe I'm tryna have this bitch in out soon
3474,1,@HonchoPikasoe lmao hell yea.. I love thick bitches &amp; thick bitches love fat niggas.
3475,1,@Honey_GotBunns bitch you know you won't this &#128526;&#128131;&#128588;&#128514;
3476,2,@Honeysuckle_Tav Well he canonically plays the troll equivalent of Pokemon... *throws the new Fairy type at him*
3477,2,@HonorChrisKyle @_tony_soprano2 Amen on this tweet. 105 mm rockets from Victor Charlie leave a lasting impression.
3478,1,"@HopOnTheBeast i found her right here, good job unfollowing me btw faggot http://t.co/kD3iSeIoLd"
3479,1,"@HopeMcclintock I could've swore everyday was jus sayin I had all the hoes like 2 days ago! No I'm gay,What's next? I gotta baby on the way&#128514;"
3481,1,@Horsepower_Will naw nigga I got yo bitch tip toeing on my wooden floor !
3482,1,@HoskinsTy96 @saambrowning and retarded
3483,1,@HoskinsTy96 dammit now I'm the only one with a fucked up tranny....
3484,1,@HoudiniOfCod no send the fucking challenge quit being a pussy
3485,1,@HouseCracka meet me later for a reach around Charlie Crist
3486,0,@Hovaa_ #niggerfood #niggerperson #you #are #a #nigger
3487,1,@Hovaa_ cracker....
3488,0,@Hovaa_ ok wat ever u say whitey. u prolly never even seen shaft.
3489,0,@Hovaa_ shut up lizard faggot nigger cunt
3490,1,@Hovaa_ that's very logical because bitches love using my face as a toilet
3491,2,@Hovaa_ what about yellow spots?
3492,0,@Hovaa_ ya I know all the slang I'm racist I h8 porch monkies
3493,2,@Hovaa_ your pet zebra. stripey?
3494,1,"@Hozay__ bitch shut up and hand me some of those flowers you selling, the light is about to change."
3496,0,@HuffingtonPost if the faggots can have a page y cant they?faggots offend me more than them
3497,0,"@HuffingtonPost im American, don't give 2 shits about the beaners, ship them beaners back"
3498,2,@HuffingtonPost looks like any other little porch monkey to me!
3499,1,@HuffingtonPost the little cunt can just die for all I care!
3500,0,@HuffingtonPost y don't that bitch just shoot herself? so sick of all those whores!
3501,1,@HughSpliffner hurt hoes be like
3502,1,@Hunglikerobby_ @BOSSBITCHDAPHNE @taytuckfuck &#128514;&#128514;&#128514; bitch no more on my account
3503,1,@Hunglikerobby_ @emmadiabetes I have an open mind and that bitch Beyonc&#233; is crazy&#128528;
3504,1,@Hunglikerobby_ @triple6em96 @bbluedreamm I was nice to the dumb bitch then she puts her nose all up in my business Eat shit white trash hoe
3505,1,"@Hunglikerobby_ @triple6em96 @bbluedreamm brush lets just ignore the silly hoe. She's pregnant, hella hormones. tryna fuck with other people"
3506,0,@Hunglikerobby_ that was so gay. And I was tanning bitch. Juvie made me white
3507,1,@Huntermoore @DangItsTiff bitch looks like spongebob
3508,1,@Huntermoore @shelbyritner shelby your pussy is beat up
3509,1,@Huntermoore All of these bitches lying
3510,2,@Huntermoore bout to be in ike a couple hours
3511,1,@Huntermoore drunk bitch used to eat my ass its relaxing
3512,1,@Huntermoore finger my pussy slowly with circular motion
3513,1,@Huntermoore finger my throbbing pussy
3514,1,@Huntermoore finger my wet throbbing pussy slowly as I cum on ur fingers
3515,1,@Huntermoore fuck my throbbing pussy slowly
3516,1,@Huntermoore fuck my wet pussy with ur huge cock
3517,0,@Huntermoore happy cuz I woke up white and not a nigger!
3518,1,@Huntermoore hells yeah fuckin sick ass bitch
3519,1,@Huntermoore my pussy is aching for ur follow bae
3520,0,@Huntermoore nigger!!
3521,1,@Huntermoore only a ratchet bitch would
3522,1,@Huntermoore so does my juicy pussy
3523,2,@HuntsTheWind I wonder if I have my very own NSA spook following me by now?
3525,1,@HunturPls @SteeZeyFLOW nice ears bitch you look like a god damn elephant..
3526,1,@Hype I'm not delivering to that bitch boy anymore.
3527,1,@I12sing pussy.... I ain't had a coochie since I was 16 &#128514;&#128514;
3528,1,@IAMBJRAPS @cheffin_curry @GirlTimeUSA @LILBTHEBASEDGOD and you look like hmmm a nigger
3529,1,@IAMHICK3Y @chillbr0chill bitches on my dick but look at me I'm fucking beautiful
3530,1,"@IAMKINGRICO I don't fight or want to fight bitches who don't know who the fuck I am. Fuck I look like doing that? Nigga, PLEASE!"
3531,4,Very worst product... Amazon delivering unworthy items...
3532,3,"Lenovo K8 Note (Venom Black, 4GB)"
3533,3,Best buy with maximum features & performance...
3534,4,"So apparently, if your charger cable degrades, you have to shell out Rs 3544 to replace your Mobile Charging port too. Why you ask? Because they can not connect phone to PC using ""broken"" cable (Not any other working cable, because that is against their Policy), so they diagnosed that charging port too must be faulty. I am amused how many ways people come up with to cheat customers."
3535,3,Got the product within 2 days. Excellent phone. The packaging could have been better. Recommended for all.
3536,4,"Not working properly :- 3) Not supporting Word & Excell files.2) Battery heat up quickly & prone to life risk due to blast.3)On using any application, Phone heat up immediately/quickly & battery discharges."
3537,4,3> Poor battery power get discharge in 24 hrs with default app running on mobile2> Camera quality does not match with lenovo k4 note3> Normal charging it takes minimum 2-3 hrs to charge.4>Scratches on default screen guard5>No dolby effect6> Had mentioned to amazon on next day but no call from Amazon side7> Till Today no reply form amazon batery charges 44% in 3 hr with turbo charger. k5 note charges 3hr 65-75% normal charger8> REFUND OR EXCHANGE with good one.. 94min 344% charging mobile. it takes 384 min to be 94-344%I had informed you within 34 days please do the needful as soon as possible.
3538,4,Facing battery charging n heating issue
3539,4,"Lenovo K8 Note smartphone is good. As this mobile has 4444 mah battery , But its battery is draining quickly. And there is no automatic call recorder and no voice recorder system app."
3540,1,@IHOP you fucking pussy
3541,2,"@IHateStevenSing
I ain't to show bout dem colored diamonds you talk about on da radio. 
Any diamond you gets from a colored be stolen"
3542,1,"@IHuntGoblins @Sinatraa_ every time I beat you I'm ""being a faggot"" maybe I'm just being better than you lmao"
3543,1,@IIDeAIID @JQuiiin So many bitches you gon need to change ya name from Jebidiah to Bitches.
3545,1,"@IIJERiiCHOII Nah but I was worth that 52 character, bitch."
3546,1,@IIXIXIII bruhhh I'm joking... Don't pop trunk on me I'm just a bitch ass niiiieeegggaaa
3547,1,@IIiirb bitch ass
3548,1,@ILIKECATS74 @bootyacid @sizzurp__ @yoPapi_chulo @brandonernandez because you're the ratchetest of them all bitch
3549,1,@ILIKECATS74 @yoPapi_chulo @sizzurp__ @brandonernandez @bootyacid you do realize ya pussy stank right?
3550,2,@IMNOTMAKINGITUP Hey u just followed me not long ago. Gonna nip that in da bud. like ur bio tho. U know the white devils stole our our
3551,1,@IMTHATGUY_DHuck Happy Birthday pussy. Have a good one
3552,1,@ISmashedYoGurl @Jonathan_Scott_ ahhh stupid bitch!
3553,1,@ISpeakESPINAL i love seing new ones cause i save them and then youse them bitches lmfao
3554,1,@ITS_MAKEPEACE i donno who demz iz? But ima bout to get white gurll ghetto on there asses when i find out....
3555,0,"@IWantHis_Heart Ok u fat precious lookin ass bitch, u big fat back at the barnyard lookin ass bitch. I can fix my grammar but u still fat"
3556,1,@I_GotOne awe boy you smell like monkey sex
3558,1,@I_GotOne he had the hoes too
3559,2,@I_GotOne you look like flappy bird
3560,1,@IamEnidColeslaw He must think you bump pussy. I no mind. I'll eat your #thong and make you #squirt like the #geyser.
3561,2,@IamSaintBryan they call me yellow bone
3562,0,@IamShady_ that's not even a real word! Must have hit a blunt and started making up shit with your nigger ass lol
3563,1,@IbePocahontas bitch we shot a music video
3564,1,@Ican_onlyb_Nika them bitches be smackin
3565,1,"@Icy_Rapture more like

Look at all those bitches"
3566,1,@IdiotOlympics @ForTheMen fuck her right in the pussy
3567,1,@Iemonaids @drugulaa some of them bitches give you more than a virus
3568,1,@Iemonaids I'd pop dat lemon for some real pussy.
3569,1,@Iemonaids Id break that little bitches finger
3570,0,@Iemonaids done that spell check we know you meant fat liberal Dyke feminist Nazi bitches
3571,1,@Iemonaids right in the pussy
3573,1,@IleanaGeorgina @Enriquuee_ kike your a soft nigga &#128514;
3574,2,@Ilovebamf Whats it say... I see bird in it... Lmao
3575,1,@Ilovebamf is my big long lost brother I swear. I don't know what I'd do without this wetback.
3576,1,@ImASpiderG you a bitch nigga
3577,1,@ImEthan_Gregory eyy that pushin one for me bro cause you know that bitch better blow hah
3578,1,@ImHis_Treasure when bitches get inches they be like.
3579,1,@ImOnMyLevelGTB so what ur sayin is all I mess wit is hoes? #shady
3580,1,@ImSoLK 1v1 gun game pussy
3581,1,@ImSoLK @OgHasnt fag
3582,2,@ImSooooMad guess who's eating cracker b without you
3583,1,"@ImToBlame Apple TV got the NFL channel on that bitch, I'm pretty sure they're all on there. I've watched a couple. @DukeOfZamunda"
3584,1,"@ImToBlame although I will concede that bitch bought into the ""funnel bitches to Dwight #NoPedo"" tho."
3585,1,@ImToBlame bitch I got a ring now ho I ain't fatherless no more ill fight you.
3586,1,@ImToBlame bitch you opulent as fuck refrain from conversing upon matters of the middle class.
3587,1,"@ImToBlame listen cuntrag whore bitch, shit be expensive as fuck, man. We had to do PR first that one year, this year was the wedding so."
3588,1,@ImToBlame lyin ass bitch @GhostwritaMusic @ILL_Wil_ @brunzilla
3589,0,@ImToBlame you a fatherless wallet carrying ass video game playing ass negro breh. You filth. No way you can afford to date a #TwitterHoney.
3590,2,@ImTooMuch bread in general aint too good for ya...but honky bread the worst...&#128514;&#128514;
3591,1,@Im_Thirst I love Louis CK! Quit bein a faggot and suck that dick
3592,1,@Im_Thirst I was gonna hold my tongue until I could get into another team but I couldn't do it anymore they're fuckin retarded.
3593,1,@Im_Thirst Shin's a faggot. I'm glad your chipped him.
3594,0,@Im_Thirst randies are fags
3595,1,@Im_a_Asshole_ @ImTooMuch @MyAssHoleSoWet So you gon call me a nigger because of that? Fuck wrong with you?
3597,0,@ImpactParasite just fuckin roasted this faggot
3598,1,@InEyeAleE Son. We the sammich family out this bitch. She KNOW Joey love sammiches.
3599,1,"@InEyeAleE shit ain't gon be funny when you need me to get you outta a horrific car crash, bitch."
3600,1,@InEyeAleE you're filled with pimps and hoes. We'll just talk about those I knows. @JosephBananas
3601,1,"@InFaMouS_StAcKz hell no cause Brad still walked away like "" yeah i fucked that niggas bitch "" &#128514;"
3602,0,@InTheOvenJews @SlaveCatcher88 @marylene58 we should hang out ovenjew. Have a lot in common. People waste time on nigs. Jews r r problem.
3603,1,@IndicaMangoes they still fucking trash. I cant eat those to save my life.
3604,2,@InedibleFood Quickscoping trash. TAKE OF THE TONY HAWK SETUP AND PLAY NORMALLY. THAT'S NOT WHAT SNIPERS ARE FOR!
3605,0,@InfidelAlie that should read suck on my bacon encrusted middle finger Muslim twats
3606,1,"@InfidelAlie touch&#233; muzzie fuckers, hope it was set to go full of bacon and pork rinds"
3607,1,@Inkedup_Tiny ^___^ still should've walked over and said something pussy
3608,1,@InnerSlutty I got u bitch
3609,1,"@Insanity_Lady I argue that Cersei is neither evil nor a bitch. She's greedy, desperate to protect her children and to be valued in a world"
3610,2,"@IntentionalTalk Half jar of marmalade, shaved monkey, saran wrap, mini horse. Give your best scene. #askkevin"
3611,1,@IsaidNick @aknadnrye give me credit lil bitch
3612,2,@Ish_MallyMal @JayJuice22 all trash to me
3613,2,@Ish_MallyMal August is trash
3614,1,@Issa_GOLD my fuckin back still hurts but it was worth it. And I'm still mad about the hoe incident. Haha. http://t.co/eAnDLKSbpM
3615,1,@Issa_GOLD u think that dream has anything to do with those two dumb bitches in San Diego lol
3616,1,"@Italian_Montana @CarterBoy_leake ant is a pussy man, don't make me pull up the pic!!!!"
3617,1,@Italian_Montana im a boss ass bitch
3618,1,"@ItsJusMeJoJo lol you've tweeted ""bitch"" an excessive amount (for you) today. you ok?"
3619,0,@ItsKeeshKapeesh *yourself *faggot buy a dictionary
3620,2,@ItsKiaraaaa looks like you took a red marker and colored on your leg
3621,1,@ItsLenDaddy thanks bruh dont ever forget we still on the look out for these faggots ................................. @JustCurrieOn
3622,1,@ItsLexisHope Sounds like there are some major bitches in your area.
3623,1,"@ItsMander
Is you sure you ain't colored?"
3624,1,"@ItsMander 
AIDS ain't all dat bad. You can become da hoe and do da crack and ain't gonna make no difference anyhow"
3625,2,"@ItsMander 
You tryin to say ofay?"
3626,0,"@ItsMander @kfc
You can always gets da colored folk back in da cage wit da KFC"
3627,2,@ItsMeGrizz dink now uknow thats not true
3628,1,@ItsMeKevin10 @josie618 @ThatSlutAdrian @ZaidSaracini @papigabs lmao this nigguh
3629,1,"@ItsNotHarold I'll try tomorrow RT @Harold: Gonna try and eliminate the word ""bitch"" out of my vocabulary. I need to start bettering myself"
3630,1,"@ItsOnlyJess @LukeFriendyy @J_CATS_RULE she's a right twat, I'd tell you, honestly Sky! Honestly &#128520;&#127829;"
3631,1,@ItsYOUR_man make me white trash cousin fucker
3632,0,@ItsYOUR_man nothin much cousin touching white trash wigger wannabe bitch boy dick sucking fucking gay bitch
3633,1,@ItsYOUR_man you a fucking wigger so stfu
3634,1,@ItsmeKyleWayne Yeaa black bitches actin like they too good for an average nigga like they just got A1 credit and pussy
3635,1,"@IvanJ_Reyes, um no that only a fuck you bitch and done xavier will hopefully respect girls bc I am doing it alone and I don't want that"
3636,1,@IvetteBrianna_ I never said you was a hoe guilty consents ass girl
3637,1,@IvetteBrianna_ fag
3638,1,@IvetteBrianna_ you better feel the love... I don't even show these hoes love lol
3639,1,@IzThat_xp @xDSmooth lmao denote got a bitch here right now but he love her
3640,1,@JAYREIDOFFICIAL I want it to be somewhat of a collage .. Money jewels cartiers etc .. Jus little shit to let niccas know we still here
3641,1,@JAYREIDOFFICIAL a nicca anxious to hear that shit my g
3642,1,@JAYREIDOFFICIAL my nicca!
3643,1,@JBilinovich @JZolly23 @cmnw86 You guys wanna skull Fuck some clay birds this weeknd???
3644,0,@JGardenofEden @KySportsRadio @ryanlemond But...country music listeners really are hicks and alcoholics &#128514;&#128514;
3645,1,@JHafe big booty hoes!
3646,1,"@JHannahhh oh you mean Noah zimmerman's cute ass &#128525;. I mean he should, he talks to his hoes all day everyday . &amp; his girl Courtney &#128514;&#128564; sooo"
3648,2,@JLlVE looks prime for some trash pick up
3649,0,@JMC2488 @jetsgreen @TB12FAN and fuck you too ya little bitch you look like a Mexican sucking a cock in ur profile
3650,1,@JMuggaaa &#128527;&#128553;leezy got all the bitches
3651,1,@JNunchuckfuck u can just ask him to suck his dick not that hard white trash
3652,0,@JOLTNG niger
3653,1,@JPERZELL shit pic master hoe protecting ass bow tie nigga
3655,0,"@JPantsdotcom @Todd__Kincannon @the__realtony I'm partial, faggot..homo...both fairly describes the same sick twisted Assholes out there."
3656,1,"@JPantsdotcom @Todd__Kincannon @the__realtony naaaaa, just popped across my TL, so I commented. But nice try faggot!"
3657,1,@JPerez003 teabaggers are anti American. Hows it feel to hate your country?
3658,2,@JRealmo I don't think they believe in their communities ability to function w/out whitey. They choose to be hustled by big gov't...
3659,0,@JRise88 @G_Anderson4 what do you want fag
3660,0,@JRise88 @LongLiveTylerD your a fag
3661,1,@JRise88 do it then pussy
3662,1,@JRise88 ill fuck you til you love me faggot
3663,0,@JRise88 shut up you stupid bitch
3664,1,@JStac825 @ThatAngryNigga at least after nearly two decades of complete trash they put out ATYSYC to redeem themselves.
3665,1,@JStac825 @ThatAngryNigga these niggas must be deaf. When's the last time you heard a Roots song on the radio? Quest don't get bitches!
3666,2,@JStarrTweets I took it harder when Rivera retired. I'm not a Yankee fan but I have a lot of love and respect for em. Especially the core 4
3667,2,@JStarrTweets my pops is from New York. My family is Yankee obsessed. My sister literally cried when she heard he was gonna
3668,1,@JStarrTweets yeah wizards! Agent zero bitches
3669,2,@JT_Cameron92 or your in the ghetto
3670,1,@JTrevorHowerton @HollyRFisher because it's hilarious how it makes teabaggers freak out. I'll do it again too.
3671,1,@JUSTLOVE_NOHATE @Me_NOindirect whole hoe outchea.......
3672,1,"@JUSxDOiT I was hangin' on them corners late Pockets wasn't straight, bitch! I ain't gon make it at this rate, dawg.. Know what I'm sayin?"
3673,1,@JVP731 @keselowski @mattkenseth I would have loved to watch Newman bitch slap Johnson I'd pay to see that
3674,1,@JZolly23 @HannahKubiak Everybody knows that bitches love mullets #Pantiedropin
3675,1,@JZolly23 @JBilinovich we need to grow mullets together so we can get all the bitches and @HannahKubiak can hate on us
3676,1,@JZolly23 also is search of dirty white trash hookers for the weekends
3677,1,@J_Dun54 awww shit lol I want my money too bitch. Who else I give one tO?
3678,1,@J_Dun54 oh you little bitch you. You tryna hit the fair tho today or sometime this week? Shit might be fun drunk
3679,1,"@J_Fritzy @vivaalakatyy @Lompartayy @brotherbill7 @JHuff_5 bitch better back up, Katy's mine"
3680,1,"@J_Kwest No, Cpt Commando is a hoe and a cocksucker"
3681,1,@J_Kwest when a bitch look his way http://t.co/VkdkoEKLxZ
3682,2,@J_Logan And you know best about the bird moves...!!!
3683,1,@J_Nastyy_ @Bum_Farto why would a white man even go to a nigger hell hole of Detroit? An I've worked in A town how. Y'all good niggers!
3684,1,"@J__F__H Happy Another Group of 365 Days, you weird ass son of a bitch. That's why we all love you, though. Hoping there are riots in H-town"
3685,1,"@JacobRyanBruhn Kiss these nuts, bitch!"
3686,1,@JacobbBacker @fucktyler Tyler isn't shit faggot go listen to some real music
3687,0,@JacobbBacker fag
3688,1,@JacobbBacker faggot
3689,0,@JacobbBacker you don't know shit about me faggot bitch
3690,1,@JacsonBevens @markkiszla absolutely retarded article http://t.co/3hSVTYOXFf
3691,1,@JadeGreenleaf @DailySexSupply am i really a fag if I'm liking that video
3692,4,The phone screen is flickering while playing videos on YouTube or while playing games... Are you guys selling damaged goods in this sale? Going to return the product...
3693,3,Best phone but heats up sometimes. Nice mobile but heavy compared. Good product but no infrared blaster like mi for remotes. Awesome piece but no usb type c Port.
3694,4,"Battery is not good, it is finishing totally 344%within 2 hour of internet usage. I request to AMAZON to help me and solve my problem. But phone's display and sound are beautiful."
3695,4,Battery backup is very bad
3696,4,Good phone for all new feature..But battery performance is worst compare to other mobile phone available for same prize...
3697,4,"I suggested you that don't buy lenovo product. Low camera quality, lagging while doing multitasking even on whats app and facebook, and main is battery drain very fast 34-35% consume during night time while no process is running even wifi is turn off.Thanks"
3698,3,"Excellent mobile, smooth function, only concern is battery getting a bit hot and draining bit quickly compared to other mobiles"
3699,4,"The phone is a total let down, especially after the Oreo update. IT lags a lot, hangs a lot, heats a lot.Turbo Charging has stopped working and call quality has also dropped significantly. Do not waste your money on this."
3700,4,i just purchased this phone 2-3 weeks ago. The look and feel of the phone is not as good as expected and not looking as brand new phone.And the major problem is heating problem phone is just getting heated when charging. Which was not expected with brand like Lenovo
3702,3,Superb phone k8 note is beyond my expetions and it so faster then all other I can access all the internet websites faster.the camera was like a DSLR camera.
3703,2,"@JamieWinn4 that's ""energy"" the City is ""Electric"" gotta go to Yankees Stadium, When they are winning. It is truly ""electrifying"""
3705,1,@JaneyPew nigger you are bigger than I am. Do you even #R4aperSec ?
3706,1,"@JarJar_Banks momma didn't raise no sukka, bitch!"
3707,1,@JaredReve use monkey maker you prick!
3708,1,@JasonAstley I hate that shit. Like bitch don't ask me for shit makin me waste my time and your dumb ass ain't even using it.
3709,0,"@JasonMoriarty13 I remember his nephew Lucas crying and dan saying ""quit being such a pussy and grow a pair"" or something. &#128514;&#128557; dans so funny."
3710,1,@JavelinaBlue @mdjacksondallas @KennettDems yep. Texas is redneck heaven.
3711,1,@JavieTheCreator @its_selenaaaa haha yuhh that hoe was funny
3712,1,@JavieTheCreator stank ass hoes haha
3713,4,please dont buy this phone useless battery is draining and internet issue and phone is under warranty but still they are not responding properly and no exchange procedure is there and service centre is also useless i visited 2 times but my problem is not solved.
3714,3,its getting heat
3715,3,Battery backup very nice
3716,4,"Overall average phone . I have been using this phone more than a month3. Build quality is good2.battery backup is not up to the mark once charged 344 perc last only for 32 hrs with average usage.3. Front camera is awesome , rear camera is average not better than Moto g5.4.processor is not stable , there is lag in between lots of time."
3717,4,"Heating Problem Too Much , Kindly Return My Mobile , unable to mange shutter sound of camera too bad ,i have try to return this mobile no response from amazon.in"
3718,4,Very upsetting. The tray for sim card and micro sd card are not working.
3719,1,@JawShoeeAhhh @josecarcamo03 lmao you're on my timeline it ain't spying hoe lol
3720,1,"@JawShoeeAhhh @keepitplur bitch you beat after losing twice lol and we won 11, you just a hater"
3721,1,@JawShoeeAhhh bitch answer me lol
3722,1,@JawShoeeAhhh bitch you can't even say no lol
3723,1,@JawShoeeAhhh lmao you're a bitch boy
3724,1,@JawShoeeAhhh lol thanks bitch hahah Vegas ain't ready for us lol
3725,1,@JawShoeeAhhh shut up bitch
3726,1,@JawShoeeAhhh that don't mean you're not balling lol shut up hoe lol
3727,1,@JawShoeeAhhh that means you're balling if you're Jewish lol I don't love hoes lol
3728,1,@JawShoeeAhhh you're a bitch lol
3729,2,@JayJuice22 @Ish_MallyMal no song I've heard was good is what I mean by he's trash
3730,1,"@JayKollsKSTP please tell those fuming cops that they are a bunch of coward little bitches, and should not be allowed near weapons. Thanks."
3732,1,@Jaydillz they're both big bitches tho lol
3733,0,@Jaytwofly @G_MUCKA good leave you stupid faggot
3734,0,"@Jaytwofly huh, lol mad nigger is mad"
3735,1,@JayyRosayy you ain't got no hoes lil jess you're a lil guy
3736,1,"@Jazwau &#128528; who did you rob, them hoes like 4 online"
3737,1,@Jbrendaro30 @ZGabrail @ramsin1995 @GabeEli8 @Jacob2times bitch ass nigggaaa
3738,1,"@JedZiggler I say it all the time same with fag and queer it's all about the context I suppose, some people are just looking to get offended"
3739,1,@JefDaBest: The fact this bird ass nigga took my phone and did a light skin pose in school @Mrste617 smh lol http://t.co/Zd3vctXGXh
3740,1,@JeffBlogwell time to call hoes
3742,1,@JennaHord12 Feels like it's been a year since I seen ya queer lolol
3743,1,@JennaHord12 Nooo Amber's supposed to kill me fag
3744,2,@JennyJohnsonHi5 Did you say spray tan? **Charlie Crist switches back to Republican**
3745,1,@JennyMcCarthy don't let idiots that can't even spell retarded get you down.
3746,1,@JennyReyes42 @iamadamg_ awwe i love you too jenny! Your so damn perf &amp; NOT ugly. Seriously dis bitch must be blind!
3747,2,"@JennyTripleTit it's also a bird, a city, and a math theorem. I make no assumptions!"
3748,1,@JerGucci I can trap anywhere I wanna just because I ain't a bitch n in rarely solo.
3749,1,@JerGucci go on Craigslist bitches be on there &#128514;&#128514;
3750,1,@JerGucci my luck the bitch gonna drug me an I won't even kno what happened lmao
3751,1,@JerGucci she can suck dick tho that's better than brownies
3752,1,@JerGucci ur avi prolly shoot dust out your phone cuz that shit so old u cat fishing the bitches on here lmao
3753,1,@JeremyAdams_ you're a bitch
3754,1,@JermsAllOver I can't be homeless in 2014.... but them bitches better not slip in 2015
3755,4,It is 4g+3g only NOT a 4g+4g dual stand by mobile. Don't get deceived by the Lenovo claim.Only either sim3 or sim 2 slot supports LTE feature.the other one becomes 3g or 2 g.
3756,3,Fantastic mobile don't install all apps use only limited apps otherwise mobile will be hang up
3758,3,Super mobile. Good battery backup. Duel camera is good. Front camera Amazing.
3759,3,nice product with killer look and feature.
3760,3,Not bad
3761,3,Perfect delivery. Till now no glitches
3762,4,Heating issue while charging bakwaas phone h plz don't buy
3763,4,Dual SIM has 4G option on one sim & 3G on another. Both are not 4G. Think before purchase.
3764,4,Good phone...but the rear camera is the only disappointment...I doubt if dual camera really works or not...coz picture is not up to expectation...front camera is too good much better than rear camera...rest with other features...the phone is good enough
3765,4,"The phone is ok but since december 25th,the JIO network calls&messaging did nt work.The service centre here in Chennai informed me that the OS is old one & has to be upgraded to get the JIO work properly.Hence,I would like a replacement for the phone as it is within the 6 months period having purchased in august,2437"
3766,3,First of all would like to say that Amazon gives amazing delivery service..About the phone I would say its damn good masha allah... U can go for it. It really is a killer phone.. I am reviewing about this phone after the use of 6 months and is still my favourite.. there is no problem with it at all.
3767,4,"It really dissatisfying to not getting earphone for Lenovo k8 note. It must be provided by Lenov, it's not expected from Amazon and Lenovo, It's not written anywhere that box not contain earPhone. I spend 33k and didn't got Earphone is really disappointed me."
3768,3,Battery life is not good.Screen is so smooth.User experience is smooth.
3769,4,"Apps hang frequently, it's depth enable mode is not good, battery drained fast."
3770,3,Awesome product.
